temperature_2m_max,temperature_2m_min,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,locations_value,year
33.9375,26.08749962,0.300000012,19.91746902,45.71999741,Jaipur,2015
34.48750305,27.63749886,0,22.72566795,45,Jaipur,2015
33.88750076,27.38749886,0,21.04691696,41.76000214,Jaipur,2015
31.23749924,24.38749886,4.600000382,8.766572952,18.71999931,Jaipur,2015
31.4375,24.58749962,5.799999714,8.891343117,27.3599987,Jaipur,2015
31.28750038,24.48749924,8.900000572,7.993297577,32.0399971,Jaipur,2015
29.38749886,24.4375,11.40000057,9.793059349,27.71999931,Jaipur,2015
30.63749886,24.58749962,7.799999714,10.70356941,20.51999855,Jaipur,2015
31.63749886,24.58749962,4.299999714,10.46479797,24.84000015,Jaipur,2015
31.98750114,25.1875,6.699999809,14.75999928,29.87999916,Jaipur,2015
30.58749962,24.58749962,14.40000057,9.366919518,19.44000053,Jaipur,2015
30.4375,24.38749886,12.89999962,16.07552147,32.0399971,Jaipur,2015
26.63749886,22.63749886,3.500000238,23.61775589,43.19999695,Jaipur,2015
28.08749962,22.98749924,0.900000036,29.14443779,54,Jaipur,2015
26.83749962,21.9375,10.70000076,28.96378517,61.56000137,Jaipur,2015
26.6875,21.08749962,8,23.85797882,42.47999954,Jaipur,2015
28.28750038,23.38749886,4.300000191,25.46093369,57.95999908,Jaipur,2015
27.63749886,24.08749962,0.600000024,26.92549706,52.91999817,Jaipur,2015
27.58749962,23.6875,1.400000095,18.84764099,40.31999969,Jaipur,2015
29.53750038,23.83749962,0.300000012,14.69399929,32.0399971,Jaipur,2015
30.4375,23.73749924,0.5,15.2819891,30.96000099,Jaipur,2015
31.6875,24.4375,3.499999762,13.89618683,25.91999817,Jaipur,2015
30.98749924,24.88749886,1.800000072,10.58791828,26.28000069,Jaipur,2015
30.08749962,24.63749886,2.899999857,13.55150032,29.15999985,Jaipur,2015
31.28750038,24.83749962,0,12.28755474,25.91999817,Jaipur,2015
30.88749886,25.53750038,2.300000191,11.50311279,24.84000015,Jaipur,2015
31.73749924,25.28750038,1,11.440979,25.19999886,Jaipur,2015
31.93749809,25.4375,0.600000024,10.46479797,21.59999847,Jaipur,2015
29.73749924,24.03750038,9.499999046,11.6208086,25.91999817,Jaipur,2015
30.6875,24.08749962,1.600000024,5.154415131,15.84000015,Jaipur,2015
31.38749886,24.4375,5,7.993297577,20.88000107,Jaipur,2015
30.88749886,24.4375,12.70000076,9.779816628,21.23999977,Jaipur,2015
30.88749886,24.13749886,2.299999952,11.54247761,23.39999962,Jaipur,2015
29.13749886,24.28750038,5.899999619,14.58777618,33.47999954,Jaipur,2015
30.6875,24.13749886,0.900000036,12.22410679,27.3599987,Jaipur,2015
32.1875,24.33749962,0,17.87355614,36.36000061,Jaipur,2015
31.33749962,24.03750038,0,23.67530251,44.27999878,Jaipur,2015
30.33749962,24.63749886,0,22.96393585,47.51999664,Jaipur,2015
30.53750038,24.23749924,0,23.68898392,43.19999695,Jaipur,2015
31.13749886,24.58749962,0,19.9597187,37.79999924,Jaipur,2015
31.4375,24.23749924,0.800000072,19.91746902,39.59999847,Jaipur,2015
31.58749962,23.9375,0.5,19.52315521,39.59999847,Jaipur,2015
32.48750305,23.83749962,0,18.22894287,37.43999863,Jaipur,2015
33.38750076,23.98749924,0,13.75557995,30.59999847,Jaipur,2015
33.28750229,24.6875,0,12.95999908,26.28000069,Jaipur,2015
33.53750229,25.38749886,0,15.00383949,29.51999855,Jaipur,2015
34.53750229,26.13749886,0.100000002,16.75064087,34.20000076,Jaipur,2015
34.28750229,25.28750038,0,17.31745911,35.63999939,Jaipur,2015
34.6875,24.73749924,0,16.65753937,37.07999802,Jaipur,2015
33.38750076,24.03750038,0,17.01547432,37.43999863,Jaipur,2015
33.73750305,23.4375,0,16.5951786,35.63999939,Jaipur,2015
33.73750305,23.38749886,0,12.18162537,28.07999992,Jaipur,2015
34.9375,23.78750038,0,14.29159164,34.20000076,Jaipur,2015
35.08750153,24.98749924,0,18.03236961,36.36000061,Jaipur,2015
34.03750229,24.98749924,0,16.51690102,34.91999817,Jaipur,2015
33.58750153,24.48749924,0,13.44107056,30.59999847,Jaipur,2015
34.98750305,23.73749924,0,11.75387669,28.79999924,Jaipur,2015
34.98750305,24.98749924,0,14.16864109,34.56000137,Jaipur,2015
35.28750229,25.13749886,0,11.98859406,30.23999786,Jaipur,2015
37.73750305,24.33749962,0,13.53236008,26.28000069,Jaipur,2015
37.53750229,23.88749886,0,14.65867615,27.3599987,Jaipur,2015
37.63750076,24.88749886,0,10.82995796,24.47999954,Jaipur,2015
38.38750076,24.33749962,0,13.10419846,23.39999962,Jaipur,2015
36.9375,24.53750038,0,12.59999847,26.63999939,Jaipur,2015
36.9375,25.03750038,0,11.88545322,23.39999962,Jaipur,2015
36.4375,26.28750038,0,15.81543541,35.27999878,Jaipur,2015
33.6875,24.83749962,3.799999714,19.82943344,47.15999985,Jaipur,2015
33.48750305,24.78750038,0.200000003,20.47890663,42.47999954,Jaipur,2015
35.23750305,25.4375,0,15.85635567,37.43999863,Jaipur,2015
34.98750305,25.88749886,0,16.19999886,38.15999985,Jaipur,2015
30.58749962,23.6875,0,25.14851952,47.15999985,Jaipur,2015
33.08750153,22.98749924,0,15.3792057,34.20000076,Jaipur,2015
33.98750305,21.88749886,0,18.5845089,38.88000107,Jaipur,2015
34.08750153,21.9375,0,16.03920174,33.83999634,Jaipur,2015
34.23750305,22.6875,0,16.27980232,30.23999786,Jaipur,2015
34.58750153,23.23749924,0,13.04472351,28.44000053,Jaipur,2015
34.83750153,22.48749924,0,12.31389427,22.68000031,Jaipur,2015
36.03750229,22.9375,0,14.2416296,27.3599987,Jaipur,2015
36.63750076,22.13749886,0,15.32856083,32.39999771,Jaipur,2015
36.38750076,21.38749886,0,10.2962513,21.95999908,Jaipur,2015
37.13750076,20.9375,0,9.114471436,21.23999977,Jaipur,2015
37.9375,22.58749962,0,14.02152538,32.0399971,Jaipur,2015
37.9375,21.48749924,0,9.028754234,27.3599987,Jaipur,2015
37.63750076,22.38749886,0,11.88545322,31.68000031,Jaipur,2015
36.98750305,22.73749924,0,16.61079216,32.0399971,Jaipur,2015
36.78750229,21.53750038,0,16.76610756,33.11999893,Jaipur,2015
36.98750305,22.48749924,0,15.57598114,33.83999634,Jaipur,2015
36.63750076,21.63749886,0,19.82943344,40.68000031,Jaipur,2015
36.88750076,23.23749924,0,18.39173508,44.27999878,Jaipur,2015
36.73750305,22.88749886,0,16.23596001,34.56000137,Jaipur,2015
36.23750305,22.78750038,0,16.45006943,32.76000214,Jaipur,2015
36.23750305,21.88749886,0,15.57598114,32.0399971,Jaipur,2015
36.33750153,20.83749962,0,12.88980961,34.56000137,Jaipur,2015
34.88750076,22.23749924,0,9.885261536,21.23999977,Jaipur,2015
34.48750305,22.6875,0,11.44097805,28.44000053,Jaipur,2015
36.28750229,21.63749886,0,13.1041975,29.87999916,Jaipur,2015
35.6875,23.33749962,0,10.51421833,26.28000069,Jaipur,2015
35.4375,23.88749886,0,11.52562332,24.84000015,Jaipur,2015
35.38750076,22.33749962,0,12.24529266,27.71999931,Jaipur,2015
34.28750229,22.13749886,0,11.92355728,23.03999901,Jaipur,2015
33.4375,20.1875,0,10.85386562,24.47999954,Jaipur,2015
33.33750153,19.08749962,0,12.07476616,27.3599987,Jaipur,2015
33.48750305,19.13749886,0,9.007196426,23.39999962,Jaipur,2015
33.4375,19.53750038,0,13.10419846,32.76000214,Jaipur,2015
32.4375,19.9375,0,12.72282982,20.88000107,Jaipur,2015
30.28750038,18.88749886,1.300000072,8.699792862,21.95999908,Jaipur,2015
25.4375,15.6875,7.699999809,14.98655319,28.07999992,Jaipur,2015
25.4375,14.83749962,0,12.75843239,28.07999992,Jaipur,2015
26.4375,15.13749981,0,14.02152538,27.3599987,Jaipur,2015
26.9375,15.48749924,0,14.47182083,31.31999779,Jaipur,2015
28.73749924,17.73749924,0,13.62779522,29.87999916,Jaipur,2015
29.28750038,19.13749886,0,10.18869972,27.3599987,Jaipur,2015
29.6875,19.78750038,0,11.43531322,24.47999954,Jaipur,2015
31.58749962,20.48749924,0,10.10568142,25.19999886,Jaipur,2015
30.4375,19.13749886,0,12.60514164,28.44000053,Jaipur,2015
29.98749924,18.58749962,0,13.67999935,24.47999954,Jaipur,2015
29.03750038,18.63749886,0,12.60514164,26.63999939,Jaipur,2015
30.03750038,18.88749886,0.200000003,15.17561245,32.39999771,Jaipur,2015
29.98749924,19.78750038,0.200000003,14.44044304,31.68000031,Jaipur,2015
29.88749886,19.03750038,0.300000012,11.88545322,26.28000069,Jaipur,2015
29.78750038,17.63749886,0,10.36525059,20.15999985,Jaipur,2015
29.88749886,16.38749886,0,9.38765049,23.03999901,Jaipur,2015
31.13749886,16.88749886,0,10.31511498,23.03999901,Jaipur,2015
30.4375,17.6875,0,9.422101021,19.44000053,Jaipur,2015
30.83749962,17.58749962,0,10.58791828,25.91999817,Jaipur,2015
29.53750038,17.48749924,0,14.98222828,32.39999771,Jaipur,2015
27.6875,13.38749981,0,10.8059988,24.84000015,Jaipur,2015
27.48749924,12.28749943,0,8.427383423,16.19999886,Jaipur,2015
27.28750038,13.4375,0,7.993296623,20.15999985,Jaipur,2015
27.33749962,13.28749943,0,8.905907631,20.51999855,Jaipur,2015
27.28750038,12.4375,0,8.225034714,18.71999931,Jaipur,2015
27.33749962,13.48749924,0,8.350137711,19.44000053,Jaipur,2015
27.23749924,14.08749962,0,10.30883026,22.31999779,Jaipur,2015
27.98749924,15.58749962,0,10.66110706,21.95999908,Jaipur,2015
27.58749962,15.6875,0,7.421589851,19.44000053,Jaipur,2015
28.23749924,14.03749943,0,15.54683304,30.23999786,Jaipur,2015
24.38749886,11.88749981,0,14.97357559,29.15999985,Jaipur,2015
23.98749924,13.88749981,0,9.38765049,22.31999779,Jaipur,2015
25.28750038,13.28749943,0,8.049844742,23.03999901,Jaipur,2015
27.13749886,14.88749981,0,10.04135418,25.55999947,Jaipur,2015
25.9375,16.38749886,2.599999905,9.779816628,34.20000076,Jaipur,2015
24.53750038,13.23749924,0,9.359999657,24.11999893,Jaipur,2015
24.1875,11.03749943,0,9.220499039,20.15999985,Jaipur,2015
25.48749924,9.887499809,0,10.07999992,21.95999908,Jaipur,2015
26.38749886,10.53749943,0,6.877789974,19.79999924,Jaipur,2015
26.48749924,9.887499809,0,8.825508118,16.55999947,Jaipur,2015
26.33749962,11.23749924,0,10.51421833,19.44000053,Jaipur,2015
26.4375,13.63749981,0,11.04326057,19.44000053,Jaipur,2015
26.4375,11.83749962,0.5,12.10157013,28.07999992,Jaipur,2015
26.88749886,13.83749962,0,14.34589767,27.71999931,Jaipur,2015
22.23749924,9.287499428,0,18.88885117,37.07999802,Jaipur,2015
20.13749886,7.987499714,0,12.26115799,28.44000053,Jaipur,2015
19.78750038,6.887500286,0,9,16.91999817,Jaipur,2015
20.1875,7.087500095,0,11.25251865,24.47999954,Jaipur,2015
20.73749924,6.987500191,0,9.904906273,20.51999855,Jaipur,2015
20.83749962,5.587500095,0,11.09010315,24.84000015,Jaipur,2015
21.08749962,7.937500477,0,9.605998039,23.39999962,Jaipur,2015
20.73749924,7.087500095,0,8.905907631,18.3599987,Jaipur,2015
20.4375,6.837500095,0,10.51421833,19.44000053,Jaipur,2015
20.53750038,6.787499905,0,8.942214012,22.31999779,Jaipur,2015
19.88749886,6.787499905,0,8.311244965,20.88000107,Jaipur,2015
19.48749924,7.137500286,0,10.16322708,26.28000069,Jaipur,2015
19.88749886,6.537499905,0,10.78799343,19.44000053,Jaipur,2015
18.83749962,5.9375,0,12.78380203,28.79999924,Jaipur,2015
19.78750038,4.9375,0,7.342587948,17.63999939,Jaipur,2015
21.9375,5.6875,0,9.028754234,16.55999947,Jaipur,2015
24.6875,8.887499809,0,9.44957161,20.51999855,Jaipur,2015
26.08749962,10.23749924,0,9.504272461,19.44000053,Jaipur,2015
26.03750038,11.33749962,0,9.779816628,19.07999992,Jaipur,2015
25.53750038,11.28749943,0,10.04135418,20.15999985,Jaipur,2015
25.03750038,11.78749943,0,12.88980961,25.55999947,Jaipur,2015
24.58749962,11.13749981,0,10.13769245,19.44000053,Jaipur,2016
24.23749924,10.48749924,0,9.107358933,16.91999817,Jaipur,2016
24.98749924,9.037499428,0,8.225034714,20.88000107,Jaipur,2016
25.83749962,10.6875,0,10.00255966,22.68000031,Jaipur,2016
26.13749886,12.73749924,0,8.161764145,19.44000053,Jaipur,2016
25.88749886,13.23749924,0,10.13769245,19.44000053,Jaipur,2016
25.58749962,13.33749962,0.100000002,9.686609268,19.79999924,Jaipur,2016
24.58749962,11.38749981,0,14.56554794,28.79999924,Jaipur,2016
23.1875,9.087499619,0,14.18235493,28.79999924,Jaipur,2016
23.88749886,8.1875,0,7.89541626,21.23999977,Jaipur,2016
24.58749962,8.787499428,0,9.746630669,21.59999847,Jaipur,2016
24.4375,12.08749962,0,10.63067245,23.39999962,Jaipur,2016
23.33749962,9.837499619,0,12.59999847,27,Jaipur,2016
21.83749962,8.787499428,0,11.50311279,20.88000107,Jaipur,2016
21.4375,8.037499428,0,11.09010315,20.51999855,Jaipur,2016
19.88749886,6.837500095,0,8.28782177,20.88000107,Jaipur,2016
19.9375,7.287499905,0,11.113451,24.47999954,Jaipur,2016
20.48749924,7.537499905,0.300000012,9.885261536,22.31999779,Jaipur,2016
19.4375,8.287499428,0.100000002,8.557102203,23.75999832,Jaipur,2016
18.1875,6.887500286,0,8.049844742,21.95999908,Jaipur,2016
19.6875,5.387500286,0,7.244860172,20.15999985,Jaipur,2016
20.23749924,4.387500286,0,10.9489727,22.68000031,Jaipur,2016
21.6875,7.1875,0,10.08642673,24.11999893,Jaipur,2016
21.6875,7.337500095,0,10.79999924,20.51999855,Jaipur,2016
21.33749962,7.737500191,0,8.913181305,19.79999924,Jaipur,2016
22.6875,8.9375,0,11.18320084,26.28000069,Jaipur,2016
24.03750038,9.837499619,0,10.9489727,22.31999779,Jaipur,2016
24.48749924,11.03749943,0,8.759178162,16.19999886,Jaipur,2016
27.48749924,12.03749943,0,11.72075081,27.71999931,Jaipur,2016
27.28750038,12.4375,0,12.41347599,26.28000069,Jaipur,2016
25.53750038,14.98749924,0,16.27980232,27.3599987,Jaipur,2016
23.4375,11.58749962,0,11.113451,23.75999832,Jaipur,2016
22.63749886,9.087499619,0,10.04135418,22.31999779,Jaipur,2016
22.63749886,7.837500095,0,12.10157013,25.55999947,Jaipur,2016
23.6875,7.087500095,0,9,24.84000015,Jaipur,2016
23.58749962,7.587500095,0,9.06456852,17.28000069,Jaipur,2016
25.23749924,10.08749962,0,18.48662186,32.76000214,Jaipur,2016
24.38749886,10.78749943,0,15.00383949,32.0399971,Jaipur,2016
23.73749924,9.537499428,0,10.2962513,19.07999992,Jaipur,2016
24.13749886,8.837499619,0,8.225034714,17.28000069,Jaipur,2016
25.48749924,9.6875,0,10.49571323,25.19999886,Jaipur,2016
25.1875,10.03749943,0,13.7225647,29.87999916,Jaipur,2016
25.53750038,11.9375,0,12.28755474,27.3599987,Jaipur,2016
25.38749886,10.6875,0,13.57061481,27.3599987,Jaipur,2016
24.08749962,11.23749924,0,12.30336571,25.19999886,Jaipur,2016
24.1875,11.98749924,0,14.69399929,29.87999916,Jaipur,2016
23.78750038,13.33749962,0,15.34968376,31.68000031,Jaipur,2016
24.88749886,14.53749943,0.899999976,14.76438999,29.51999855,Jaipur,2016
25.4375,15.78749943,0,16.32749748,37.79999924,Jaipur,2016
29.98749924,16.88749886,0.100000002,12.49671841,27.3599987,Jaipur,2016
28.4375,14.73749924,0,19.37656212,37.43999863,Jaipur,2016
26.78750038,12.08749962,0,13.77911377,30.59999847,Jaipur,2016
28.03750038,11.58749962,0,15.77851772,32.76000214,Jaipur,2016
29.1875,11.88749981,0,14.79945946,31.31999779,Jaipur,2016
29.23749924,10.53749943,0,9.114471436,18.3599987,Jaipur,2016
29.48749924,11.98749924,0,11.50311279,24.11999893,Jaipur,2016
29.08749962,14.98749924,0,11.79240417,28.79999924,Jaipur,2016
28.9375,14.13749981,0,9.931041718,24.47999954,Jaipur,2016
29.88749886,14.23749924,0,10.73983288,26.63999939,Jaipur,2016
30.4375,16.58749962,0,11.24675941,29.87999916,Jaipur,2016
30.78750038,16.53750038,0,10.70356941,25.55999947,Jaipur,2016
32.73750305,18.13749886,0,11.79240417,24.11999893,Jaipur,2016
33.63750076,17.88749886,0.699999988,11.72075081,28.07999992,Jaipur,2016
32.73750305,16.78750038,0,12.78380203,25.91999817,Jaipur,2016
30.33749962,16.6875,2.600000143,17.07250404,36.36000061,Jaipur,2016
28.38749886,16.23749924,0,16.76610756,29.51999855,Jaipur,2016
28.48749924,16.78750038,0,14.41798782,23.75999832,Jaipur,2016
28.48749924,15.78749943,0,10.78799343,21.59999847,Jaipur,2016
29.83749962,16.4375,0,10.58791733,26.28000069,Jaipur,2016
30.98749924,16.6875,0,9.47012043,24.11999893,Jaipur,2016
33.13750076,18.6875,0.5,23.53530121,48.95999908,Jaipur,2016
31.93749809,15.83749962,0.600000024,20.69608688,45.36000061,Jaipur,2016
29.4375,14.58749962,0,11.80887794,28.07999992,Jaipur,2016
29.58749962,15.83749962,0,12.97998428,27.71999931,Jaipur,2016
29.13749886,15.1875,0,10.48335743,21.95999908,Jaipur,2016
30.4375,15.53749943,0,9.422101021,20.15999985,Jaipur,2016
32.53750229,17.63749886,0,19.37656212,39.59999847,Jaipur,2016
32.88750076,20.58749962,0,11.87999916,28.44000053,Jaipur,2016
33.83750153,18.9375,0,13.32486343,30.23999786,Jaipur,2016
34.78750229,18.1875,0,14.97357655,32.76000214,Jaipur,2016
33.23750305,18.88749886,0,17.58112526,33.11999893,Jaipur,2016
31.73749924,17.33749962,0,20.24019814,41.39999771,Jaipur,2016
34.63750076,16.38749886,0,16.17998695,35.27999878,Jaipur,2016
36.73750305,18.4375,0,12.22410679,25.55999947,Jaipur,2016
37.4375,22.03750038,0,15.72503662,34.56000137,Jaipur,2016
32.73750305,21.13749886,0,20.31688881,37.79999924,Jaipur,2016
32.98750305,18.28750038,0,15.54683304,33.83999634,Jaipur,2016
33.63750076,16.9375,0,13.49399853,27.3599987,Jaipur,2016
34.63750076,17.6875,0,13.55150127,29.15999985,Jaipur,2016
35.98750305,20.48749924,0,11.80887794,25.91999817,Jaipur,2016
37.08750153,22.03750038,0,14.14575577,30.23999786,Jaipur,2016
38.1875,20.6875,0,13.49399853,31.68000031,Jaipur,2016
39.03750229,22.03750038,0,10.10568142,24.47999954,Jaipur,2016
38.63750076,25.1875,0,17.28000069,30.96000099,Jaipur,2016
36.38750076,23.23749924,0,16.92382813,36,Jaipur,2016
36.4375,22.4375,0.100000002,14.00765514,26.28000069,Jaipur,2016
36.1875,22.08749962,0,22.45026398,45,Jaipur,2016
34.48750305,21.53750038,0,15.72503662,34.91999817,Jaipur,2016
35.33750153,21.78750038,0,14.58777618,28.44000053,Jaipur,2016
36.08750153,22.38749886,0,13.0447216,32.0399971,Jaipur,2016
36.88750076,22.1875,0,14.39999962,27.71999931,Jaipur,2016
35.03750229,21.58749962,0,18.66800499,38.15999985,Jaipur,2016
34.23750305,21.23749924,0,21.09612274,42.83999634,Jaipur,2016
36.88750076,20.6875,0,22.38377953,45,Jaipur,2016
39.08750153,22.03750038,0,20.26579475,41.76000214,Jaipur,2016
40.23750305,25.98749924,0,20.72424698,43.56000137,Jaipur,2016
40.4375,26.38749886,0,16.76610756,33.83999634,Jaipur,2016
38.1875,26.58749962,0,18.22894287,37.43999863,Jaipur,2016
37.98750305,25.1875,0,15.48418522,35.63999939,Jaipur,2016
37.63750076,25.33749962,0.100000002,14.6851759,30.59999847,Jaipur,2016
37.98750305,24.4375,0,17.37349701,36.36000061,Jaipur,2016
38.48750305,24.53750038,0,19.81308746,41.39999771,Jaipur,2016
38.58750153,24.08749962,0,22.36640167,43.19999695,Jaipur,2016
36.58750153,21.4375,0,15.72503662,36.71999741,Jaipur,2016
37.6875,20.4375,0,12.39780617,27,Jaipur,2016
37.9375,20.83749962,0,10.99032211,30.23999786,Jaipur,2016
39.03750229,24.28750038,0,9.178235054,24.84000015,Jaipur,2016
39.08750153,22.78750038,0,11.96695423,28.79999924,Jaipur,2016
39.6875,22.03750038,0,12.90488243,28.79999924,Jaipur,2016
40.28750229,23.13749886,0,16.07552147,36.36000061,Jaipur,2016
41.08750153,22.63749886,0,18.58102226,39.59999847,Jaipur,2016
42.13750076,22.83749962,0,16.11980057,35.27999878,Jaipur,2016
41.4375,26.23749924,0,27.08626175,48.23999786,Jaipur,2016
40.38750076,26.88749886,0,15.89309311,40.31999969,Jaipur,2016
40.28750229,24.63749886,0,17.65468788,39.95999908,Jaipur,2016
37.88750076,23.4375,0.800000012,24.38717842,32.0399971,Jaipur,2016
35.4375,22.98749924,0.899999976,8.209262848,25.19999886,Jaipur,2016
37.98750305,23.63749886,0,10.63067245,22.68000031,Jaipur,2016
40.4375,25.73749924,0,15.85635376,35.27999878,Jaipur,2016
41.73750305,25.9375,0,15.79083252,33.11999893,Jaipur,2016
41.78750229,26.38749886,1.599999905,26.09937859,50.39999771,Jaipur,2016
40.98750305,25.83749962,0,18.21827507,41.76000214,Jaipur,2016
41.73750305,25.58749962,0.5,21.17583656,39.23999786,Jaipur,2016
41.73750305,26.83749962,0,18.05750847,37.79999924,Jaipur,2016
42.13750076,28.48749924,0,12.55879021,32.76000214,Jaipur,2016
42.6875,27.98749924,0,11.5199995,39.23999786,Jaipur,2016
42.83750153,26.98749924,0,15.62997055,32.39999771,Jaipur,2016
43.48750305,25.98749924,0,20.11172867,41.76000214,Jaipur,2016
44.4375,27.9375,0,14.3729744,30.59999847,Jaipur,2016
45.9375,28.83749962,0,14.88241959,32.76000214,Jaipur,2016
45.6875,29.78750038,0,22.66856956,47.15999985,Jaipur,2016
44.83750153,28.9375,1.399999976,27.34578514,55.43999863,Jaipur,2016
43.03750229,30.83749962,0.200000003,22.7826252,46.43999863,Jaipur,2016
42.4375,29.33749962,1.100000024,23.58480835,45.71999741,Jaipur,2016
38.9375,29.63749886,0,22.70284462,43.19999695,Jaipur,2016
40.4375,29.73749924,1,28.88313103,61.19999695,Jaipur,2016
40.03750229,29.08749962,0,24.69348145,48.23999786,Jaipur,2016
40.9375,30.13749886,0.200000003,25.86494064,48.59999847,Jaipur,2016
39.83750153,30.13749886,0,25.19999886,48.95999908,Jaipur,2016
40.08750153,27.28750038,0.600000024,18.9710083,43.56000137,Jaipur,2016
39.28750229,26.78750038,0,16.58345985,41.39999771,Jaipur,2016
40.28750229,26.4375,0,16.56391144,36.71999741,Jaipur,2016
40.88750076,27.13749886,0,15.79083252,37.43999863,Jaipur,2016
40.78750229,28.88749886,0,17.14824677,33.83999634,Jaipur,2016
41.88750076,29.9375,0,13.97987175,34.56000137,Jaipur,2016
43.48750305,29.48749924,0,19.91421509,36.71999741,Jaipur,2016
43.73750305,29.83749962,0,11.72075081,25.19999886,Jaipur,2016
43.58750153,30.88749886,0,18.2502594,26.63999939,Jaipur,2016
43.78750229,29.78750038,0,19.37656212,35.63999939,Jaipur,2016
43.1875,29.83749962,0.100000002,15.00383949,33.47999954,Jaipur,2016
42.88750076,29.78750038,0,19.07999992,36.36000061,Jaipur,2016
42.28750229,30.98749924,0,21.06845856,47.15999985,Jaipur,2016
39.88750076,29.78750038,0.100000002,15.04265881,39.23999786,Jaipur,2016
39.78750229,30.13749886,0.100000002,18.55659485,39.95999908,Jaipur,2016
38.88750076,30.4375,0,20.72111893,42.11999893,Jaipur,2016
37.78750229,29.98749924,0,24.48264694,46.79999924,Jaipur,2016
38.13750076,29.28750038,0,26.05216217,45.71999741,Jaipur,2016
39.08750153,29.58749962,0,18.12913704,38.51999664,Jaipur,2016
40.58750153,29.38749886,0,14.51206398,32.76000214,Jaipur,2016
40.4375,30.53750038,0,18.72000122,31.68000031,Jaipur,2016
39.23750305,30.33749962,0.200000003,17.2274189,29.15999985,Jaipur,2016
38.73750305,28.08749962,2.200000286,15.93787766,31.31999779,Jaipur,2016
37.08750153,25.83749962,2.400000095,13.36371136,27,Jaipur,2016
35.48750305,25.33749962,3.5,12.14433098,25.91999817,Jaipur,2016
39.03750229,26.58749962,3.900000095,15.62997055,37.79999924,Jaipur,2016
38.23750305,26.08749962,6.400000095,13.70839119,30.96000099,Jaipur,2016
38.1875,28.1875,0,14.65867615,36.71999741,Jaipur,2016
37.48750305,26.98749924,0.5,9.720000267,25.19999886,Jaipur,2016
36.13750076,26.03750038,15.30000019,11.18320084,24.11999893,Jaipur,2016
33.73750305,25.53750038,14.60000038,10.39022636,25.19999886,Jaipur,2016
35.6875,26.03750038,0,13.6989336,32.76000214,Jaipur,2016
36.78750229,27.38749886,1.299999952,16.55999947,29.87999916,Jaipur,2016
32.9375,26.63749886,14.10000038,20.49155998,47.15999985,Jaipur,2016
33.03750229,24.83749962,13.19999981,11.75387669,32.76000214,Jaipur,2016
30.38749886,24.58749962,22.80000305,12.18162537,30.59999847,Jaipur,2016
33.38750076,25.08749962,4.099999905,16.17998695,35.27999878,Jaipur,2016
34.38750076,25.53750038,1.900000215,22.20648575,50.0399971,Jaipur,2016
33.98750305,27.53750038,0.700000048,21.12988281,36.36000061,Jaipur,2016
33.98750305,27.28750038,0,15.31587315,30.96000099,Jaipur,2016
34.6875,26.03750038,2.599999905,17.76081085,33.11999893,Jaipur,2016
34.23750305,26.03750038,0.800000012,10.48335743,26.28000069,Jaipur,2016
34.63750076,25.98749924,1.300000072,12.09621429,29.87999916,Jaipur,2016
32.1875,25.98749924,4.699999809,8.891343117,23.75999832,Jaipur,2016
31.6875,25.48749924,9.399999619,9.422101021,25.19999886,Jaipur,2016
32.13750076,25.28750038,19.09999847,8.640000343,27.71999931,Jaipur,2016
31.6875,25.13749886,7.399999619,13.31999969,28.07999992,Jaipur,2016
29.88749886,24.88749886,24.79999733,16.75064087,33.47999954,Jaipur,2016
26.58749962,24.6875,32.5,17.5331459,35.27999878,Jaipur,2016
28.4375,24.38749886,5.999999523,17.47762108,37.43999863,Jaipur,2016
31.73749924,24.98749924,1.299999952,23.26669693,43.91999817,Jaipur,2016
31.83749962,25.28750038,0.800000012,20.54840088,41.39999771,Jaipur,2016
33.13750076,25.53750038,0.699999988,19.45332909,39.95999908,Jaipur,2016
33.98750305,25.73749924,0.200000003,16.56391144,35.27999878,Jaipur,2016
33.23750305,25.28750038,0.300000012,16.56391144,34.20000076,Jaipur,2016
33.1875,25.4375,0.100000002,9.885261536,26.28000069,Jaipur,2016
33.13750076,25.48749924,2.700000048,10.49571323,27.3599987,Jaipur,2016
32.88750076,25.6875,3,7.412853241,15.84000015,Jaipur,2016
33.73750305,24.38749886,23.69999886,13.55150127,25.55999947,Jaipur,2016
29.6875,24.38749886,25.40000153,9.779816628,20.51999855,Jaipur,2016
28.9375,23.83749962,17.10000038,8.089993477,17.28000069,Jaipur,2016
28.78750038,23.83749962,15.69999886,10.79999924,24.11999893,Jaipur,2016
28.48749924,23.88749886,13.69999981,9.832679749,26.63999939,Jaipur,2016
30.58749962,24.13749886,2.600000143,12.07476616,25.55999947,Jaipur,2016
32.53750229,24.4375,2.5,12.41347599,29.15999985,Jaipur,2016
28.63749886,23.98749924,15.90000057,12.41347599,26.28000069,Jaipur,2016
30.83749962,23.98749924,10.5,13.84947586,34.20000076,Jaipur,2016
29.58749962,24.08749962,6.399999619,12.92495251,33.11999893,Jaipur,2016
30.9375,23.98749924,3.600000143,12.57425976,34.56000137,Jaipur,2016
31.6875,25.38749886,1.800000072,16.73516083,33.47999954,Jaipur,2016
29.9375,24.9375,9.999999046,13.08440208,29.51999855,Jaipur,2016
29.73749924,24.33749962,9.399999619,15.57598114,39.59999847,Jaipur,2016
